id,neo_reference_id,name,nasa_jpl_url,absolute_magnitude_h,is_potentially_hazardous_asteroid,close_approach_data,is_sentry_object,links_self,estimated_diameter_kilometers_estimated_diameter_min,estimated_diameter_kilometers_estimated_diameter_max,estimated_diameter_meters_estimated_diameter_min,estimated_diameter_meters_estimated_diameter_max,estimated_diameter_miles_estimated_diameter_min,estimated_diameter_miles_estimated_diameter_max,estimated_diameter_feet_estimated_diameter_min,estimated_diameter_feet_estimated_diameter_max,sentry_data
3789401,3789401,(2017 VE14),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3789401,27.9,False,"[{'close_approach_date': '2024-11-18', 'close_approach_date_full': '2024-Nov-18 15:43', 'epoch_date_close_approach': 1731944580000, 'relative_velocity': {'kilometers_per_second': '17.829744594', 'kilometers_per_hour': '64187.0805384256', 'miles_per_hour': '39883.3556823345'}, 'miss_distance': {'astronomical': '0.2759376252', 'lunar': '107.3397362028', 'kilometers': '41279680.982778324', 'miles': '25650004.3561919112'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/3789401?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.0069912523,0.0156329154,6.9912523225,15.6329154409,0.0043441614,0.0097138403,22.9371802696,51.289094295,
54131483,54131483,(2021 EG4),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54131483,21.18,False,"[{'close_approach_date': '2024-11-18', 'close_approach_date_full': '2024-Nov-18 01:00', 'epoch_date_close_approach': 1731891600000, 'relative_velocity': {'kilometers_per_second': '22.409204648', 'kilometers_per_hour': '80673.1367327842', 'miles_per_hour': '50127.1498771014'}, 'miss_distance': {'astronomical': '0.4069877655', 'lunar': '158.3182407795', 'kilometers': '60884502.834859485', 'miles': '37831875.774191493'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/54131483?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.1543671822,0.3451755128,154.3671821772,345.1755128432,0.0959192904,0.2144820536,506.4540259741,1132.4656295566,
54145085,54145085,(2021 JW5),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54145085,25.72,False,"[{'close_approach_date': '2024-11-18', 'close_approach_date_full': '2024-Nov-18 16:42', 'epoch_date_close_approach': 1731948120000, 'relative_velocity': {'kilometers_per_second': '7.8439278182', 'kilometers_per_hour': '28238.1401454633', 'miles_per_hour': '17546.0821364963'}, 'miss_distance': {'astronomical': '0.4870995758', 'lunar': '189.4817349862', 'kilometers': '72869059.017583546', 'miles': '45278733.6707470948'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/54145085?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.0190789723,0.0426618789,19.078972262,42.6618789186,0.0118551201,0.0265088544,62.595055356,139.9667988315,
54221205,54221205,(2021 VX22),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54221205,30.27,False,"[{'close_approach_date': '2024-11-18', 'close_approach_date_full': '2024-Nov-18 11:15', 'epoch_date_close_approach': 1731928500000, 'relative_velocity': {'kilometers_per_second': '11.5352802609', 'kilometers_per_hour': '41527.0089392519', 'miles_per_hour': '25803.2684156146'}, 'miss_distance': {'astronomical': '0.3161121809', 'lunar': '122.9676383701', 'kilometers': '47289708.943694683', 'miles': '29384462.5619773054'}, 'orbiting_body': 'Earth'}]",True,http://api.nasa.gov/neo/rest/v1/neo/54221205?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.0023472264,0.0052485577,2.3472263753,5.2485577338,0.0014584984,0.0032613016,7.7008741812,17.2196781553,http://api.nasa.gov/neo/rest/v1/neo/sentry/54221205?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC
54276380,54276380,(2022 HL1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54276380,25.38,False,"[{'close_approach_date': '2024-11-18', 'close_approach_date_full': '2024-Nov-18 16:02', 'epoch_date_close_approach': 1731945720000, 'relative_velocity': {'kilometers_per_second': '17.9755118058', 'kilometers_per_hour': '64711.8425007331', 'miles_per_hour': '40209.4223583028'}, 'miss_distance': {'astronomical': '0.4803378628', 'lunar': '186.8514286292', 'kilometers': '71857521.155232236', 'miles': '44650193.1888914168'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/54276380?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.0223128464,0.0498930414,22.3128464417,49.8930414151,0.0138645557,0.031002089,73.2048791197,163.6910859964,
54327904,54327904,(2022 WR2),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54327904,26.63,False,"[{'close_approach_date': '2024-11-18', 'close_approach_date_full': '2024-Nov-18 11:52', 'epoch_date_close_approach': 1731930720000, 'relative_velocity': {'kilometers_per_second': '14.8142272529', 'kilometers_per_hour': '53331.2181102895', 'miles_per_hour': '33137.9449419185'}, 'miss_distance': {'astronomical': '0.3487828167', 'lunar': '135.6765156963', 'kilometers': '52177166.470920429', 'miles': '32421387.8452987602'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/54327904?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.0125474356,0.028056919,12.5474356368,28.0569190272,0.0077966126,0.0174337558,41.1661287346,92.0502622211,
54408397,54408397,(2023 WK3),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54408397,20.58,True,"[{'close_approach_date': '2024-11-18', 'close_approach_date_full': '2024-Nov-18 13:41', 'epoch_date_close_approach': 1731937260000, 'relative_velocity': {'kilometers_per_second': '14.4768132156', 'kilometers_per_hour': '52116.5275761193', 'miles_per_hour': '32383.1834819504'}, 'miss_distance': {'astronomical': '0.041198051', 'lunar': '16.026041839', 'kilometers': '6163140.67775137', 'miles': '3829598.036334106'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/54408397?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.2034955781,0.4550299458,203.495578117,455.0299457903,0.1264462509,0.2827424124,667.6364325094,1492.8804473465,
54496840,54496840,(2024 UZ10),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54496840,24.344,False,"[{'close_approach_date': '2024-11-18', 'close_approach_date_full': '2024-Nov-18 21:57', 'epoch_date_close_approach': 1731967020000, 'relative_velocity': {'kilometers_per_second': '13.1729283534', 'kilometers_per_hour': '47422.5420720902', 'miles_per_hour': '29466.5234336274'}, 'miss_distance': {'astronomical': '0.0296278289', 'lunar': '11.5252254421', 'kilometers': '4432260.096164443', 'miles': '2754078.7154295934'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/54496840?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.0359546426,0.0803970251,35.9546426426,80.3970250555,0.0223411723,0.0499563799,117.9614297674,263.7697756831,
54497935,54497935,(2024 VJ1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54497935,25.153,False,"[{'close_approach_date': '2024-11-18', 'close_approach_date_full': '2024-Nov-18 05:29', 'epoch_date_close_approach': 1731907740000, 'relative_velocity': {'kilometers_per_second': '7.4205445662', 'kilometers_per_hour': '26713.9604383446', 'miles_per_hour': '16599.0161401481'}, 'miss_distance': {'astronomical': '0.0949006022', 'lunar': '36.9163342558', 'kilometers': '14196927.950837314', 'miles': '8821561.9673863732'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/54497935?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.0247716524,0.0553910986,24.7716523612,55.3910985946,0.0153923864,0.0344184223,81.2718279327,181.7293319132,
54499475,54499475,(2024 VT3),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54499475,24.627,False,"[{'close_approach_date': '2024-11-18', 'close_approach_date_full': '2024-Nov-18 06:03', 'epoch_date_close_approach': 1731909780000, 'relative_velocity': {'kilometers_per_second': '12.3188215217', 'kilometers_per_hour': '44347.7574782147', 'miles_per_hour': '27555.9718619496'}, 'miss_distance': {'astronomical': '0.0323523521', 'lunar': '12.5850649669', 'kilometers': '4839842.963650027', 'miles': '3007338.9654512926'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/54499475?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.0315613068,0.0705732274,31.5613067766,70.5732274112,0.0196112808,0.0438521569,103.5475977249,231.5394674196,
54499792,54499792,(2024 WC),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54499792,27.32,False,"[{'close_approach_date': '2024-11-18', 'close_approach_date_full': '2024-Nov-18 10:15', 'epoch_date_close_approach': 1731924900000, 'relative_velocity': {'kilometers_per_second': '19.2669754375', 'kilometers_per_hour': '69361.1115751472', 'miles_per_hour': '43098.2973562352'}, 'miss_distance': {'astronomical': '0.0032374288', 'lunar': '1.2593598032', 'kilometers': '484312.452756656', 'miles': '300937.8034716128'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/54499792?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.0091317703,0.020419259,9.1317702552,20.4192590455,0.0056742172,0.0126879354,29.959877124,66.9923218468,
54499800,54499800,(2024 WH),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54499800,27.166,False,"[{'close_approach_date': '2024-11-18', 'close_approach_date_full': '2024-Nov-18 20:12', 'epoch_date_close_approach': 1731960720000, 'relative_velocity': {'kilometers_per_second': '14.6536237392', 'kilometers_per_hour': '52753.045461129', 'miles_per_hour': '32778.6909422221'}, 'miss_distance': {'astronomical': '0.0075207393', 'lunar': '2.9255675877', 'kilometers': '1125086.580105291', 'miles': '699096.3833473758'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/54499800?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.0098029091,0.0219199712,9.8029091239,21.9199711782,0.0060912434,0.0136204344,32.16177637,71.9159182404,
54500713,54500713,(2024 WV3),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54500713,27.68,False,"[{'close_approach_date': '2024-11-18', 'close_approach_date_full': '2024-Nov-18 03:11', 'epoch_date_close_approach': 1731899460000, 'relative_velocity': {'kilometers_per_second': '1.4105862449', 'kilometers_per_hour': '5078.110481798', 'miles_per_hour': '3155.340371315'}, 'miss_distance': {'astronomical': '0.0578437071', 'lunar': '22.5012020619', 'kilometers': '8653295.375063877', 'miles': '5376908.4155084226'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/54500713?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.0077366861,0.017299756,7.7366860998,17.2997560398,0.0048073524,0.0107495667,25.3828292237,56.7577316055,
3300165,3300165,(2005 WA),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3300165,23.9,False,"[{'close_approach_date': '2024-11-17', 'close_approach_date_full': '2024-Nov-17 06:26', 'epoch_date_close_approach': 1731824760000, 'relative_velocity': {'kilometers_per_second': '9.5971632314', 'kilometers_per_hour': '34549.7876328972', 'miles_per_hour': '21467.8944322299'}, 'miss_distance': {'astronomical': '0.0643585565', 'lunar': '25.0354784785', 'kilometers': '9627902.968674655', 'miles': '5982501.492454039'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/3300165?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.04411182,0.0986370281,44.1118199997,98.6370281305,0.0274098057,0.0612901888,144.7238235278,323.6123073718,
3338368,3338368,(2006 QQ23),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3338368,19.71,True,"[{'close_approach_date': '2024-11-17', 'close_approach_date_full': '2024-Nov-17 18:38', 'epoch_date_close_approach': 1731868680000, 'relative_velocity': {'kilometers_per_second': '7.3835740764', 'kilometers_per_hour': '26580.8666750328', 'miles_per_hour': '16516.3168514947'}, 'miss_distance': {'astronomical': '0.3115665533', 'lunar': '121.1993892337', 'kilometers': '46609692.736921471', 'miles': '28961920.0846434598'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/3338368?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.3037770614,0.6792661593,303.7770613871,679.2661592667,0.1887582564,0.4220762926,996.6439340813,2228.5635859687,
3758924,3758924,(2016 RP1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3758924,20.79,False,"[{'close_approach_date': '2024-11-17', 'close_approach_date_full': '2024-Nov-17 20:54', 'epoch_date_close_approach': 1731876840000, 'relative_velocity': {'kilometers_per_second': '1.6076836132', 'kilometers_per_hour': '5787.6610074521', 'miles_per_hour': '3596.2274743249'}, 'miss_distance': {'astronomical': '0.4166321301', 'lunar': '162.0698986089', 'kilometers': '62327279.236522887', 'miles': '38728375.4589423606'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/3758924?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.1847374636,0.4130855266,184.7374636151,413.0855266343,0.1147905025,0.2566793668,606.094060127,1355.2675192028,
3789638,3789638,(2017 WU13),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3789638,20.87,False,"[{'close_approach_date': '2024-11-17', 'close_approach_date_full': '2024-Nov-17 21:45', 'epoch_date_close_approach': 1731879900000, 'relative_velocity': {'kilometers_per_second': '6.013829091', 'kilometers_per_hour': '21649.7847276908', 'miles_per_hour': '13452.3342937143'}, 'miss_distance': {'astronomical': '0.3850086671', 'lunar': '149.7683715019', 'kilometers': '57596476.529699077', 'miles': '35788790.9672661826'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/3789638?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.1780553292,0.3981438198,178.0553291829,398.1438198091,0.1106384179,0.2473950235,584.1710461965,1306.2461697825,
3892271,3892271,(2019 VT),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3892271,24.5,False,"[{'close_approach_date': '2024-11-17', 'close_approach_date_full': '2024-Nov-17 08:26', 'epoch_date_close_approach': 1731831960000, 'relative_velocity': {'kilometers_per_second': '14.0355686235', 'kilometers_per_hour': '50528.0470446803', 'miles_per_hour': '31396.163453957'}, 'miss_distance': {'astronomical': '0.3633966528', 'lunar': '141.3612979392', 'kilometers': '54363365.224009536', 'miles': '33779828.7587261568'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/3892271?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.0334622374,0.0748238376,33.4622374455,74.8238376074,0.0207924639,0.0464933628,109.7842471007,245.4850393757,
54049794,54049794,(2020 OY4),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54049794,30.35,False,"[{'close_approach_date': '2024-11-17', 'close_approach_date_full': '2024-Nov-17 13:52', 'epoch_date_close_approach': 1731851520000, 'relative_velocity': {'kilometers_per_second': '14.2857007522', 'kilometers_per_hour': '51428.5227078019', 'miles_per_hour': '31955.6840125228'}, 'miss_distance': {'astronomical': '0.3666228227', 'lunar': '142.6162780303', 'kilometers': '54845993.369307649', 'miles': '34079719.9820735962'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/54049794?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.0022623249,0.0050587123,2.2623249055,5.058712276,0.0014057431,0.0031433371,7.4223260431,16.5968255835,
54053707,54053707,(2020 QV6),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54053707,22.38,False,"[{'close_approach_date': '2024-11-17', 'close_approach_date_full': '2024-Nov-17 08:51', 'epoch_date_close_approach': 1731833460000, 'relative_velocity': {'kilometers_per_second': '28.4782323594', 'kilometers_per_hour': '102521.636493835', 'miles_per_hour': '63702.9579647387'}, 'miss_distance': {'astronomical': '0.310242369', 'lunar': '120.684281541', 'kilometers': '46411597.58615403', 'miles': '28838829.465744414'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/54053707?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.0888290416,0.1986277755,88.8290416389,198.6277754808,0.0551957904,0.1234215395,291.4338729707,651.6659509085,
54225730,54225730,(2021 WF6),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54225730,23.61,False,"[{'close_approach_date': '2024-11-17', 'close_approach_date_full': '2024-Nov-17 15:39', 'epoch_date_close_approach': 1731857940000, 'relative_velocity': {'kilometers_per_second': '13.4781207774', 'kilometers_per_hour': '48521.2347985136', 'miles_per_hour': '30149.2083668875'}, 'miss_distance': {'astronomical': '0.2391067884', 'lunar': '93.0125406876', 'kilometers': '35769866.247180708', 'miles': '22226364.2357934504'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/54225730?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.0504144434,0.1127301225,50.4144433858,112.7301224584,0.0313260731,0.0700472289,165.4017224378,369.8494949666,
54347928,54347928,(2023 EO1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54347928,24.47,False,"[{'close_approach_date': '2024-11-17', 'close_approach_date_full': '2024-Nov-17 06:39', 'epoch_date_close_approach': 1731825540000, 'relative_velocity': {'kilometers_per_second': '27.0550604035', 'kilometers_per_hour': '97398.2174527451', 'miles_per_hour': '60519.4646166793'}, 'miss_distance': {'astronomical': '0.2330964171', 'lunar': '90.6745062519', 'kilometers': '34870727.502791577', 'miles': '21667665.3272426826'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/54347928?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.0339277435,0.0758647409,33.9277435382,75.8647408746,0.0210817159,0.0471401499,111.3114981099,248.900076451,
54404389,54404389,(2023 VC7),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54404389,25.86,False,"[{'close_approach_date': '2024-11-17', 'close_approach_date_full': '2024-Nov-17 11:53', 'epoch_date_close_approach': 1731844380000, 'relative_velocity': {'kilometers_per_second': '5.3002551387', 'kilometers_per_hour': '19080.918499389', 'miles_per_hour': '11856.1407198009'}, 'miss_distance': {'astronomical': '0.1393415517', 'lunar': '54.2038636113', 'kilometers': '20845199.336814879', 'miles': '12952606.2475641702'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/54404389?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.0178877195,0.0399981568,17.887719524,39.9981568182,0.0111149102,0.0248536947,58.6867457232,131.2275528154,
54433337,54433337,(2024 GM2),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54433337,23.2,False,"[{'close_approach_date': '2024-11-17', 'close_approach_date_full': '2024-Nov-17 17:02', 'epoch_date_close_approach': 1731862920000, 'relative_velocity': {'kilometers_per_second': '19.7362339826', 'kilometers_per_hour': '71050.4423372063', 'miles_per_hour': '44147.9817955824'}, 'miss_distance': {'astronomical': '0.4107979481', 'lunar': '159.8004018109', 'kilometers': '61454498.036130547', 'miles': '38186054.3687816686'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/54433337?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.0608912622,0.1361570015,60.8912622106,136.1570015386,0.0378360645,0.0846040122,199.7744887109,446.7093369279,
54496021,54496021,(2024 UC5),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54496021,26.237,False,"[{'close_approach_date': '2024-11-17', 'close_approach_date_full': '2024-Nov-17 21:47', 'epoch_date_close_approach': 1731880020000, 'relative_velocity': {'kilometers_per_second': '4.2369856185', 'kilometers_per_hour': '15253.1482266821', 'miles_per_hour': '9477.7131300737'}, 'miss_distance': {'astronomical': '0.0277713717', 'lunar': '10.8030635913', 'kilometers': '4154538.053298279', 'miles': '2581510.2400990902'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/54496021?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.0150367845,0.0336232724,15.0367845324,33.6232723775,0.0093434218,0.0208925264,49.3332841654,110.3125769471,
54499275,54499275,(2024 VZ2),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54499275,26.041,False,"[{'close_approach_date': '2024-11-17', 'close_approach_date_full': '2024-Nov-17 01:28', 'epoch_date_close_approach': 1731806880000, 'relative_velocity': {'kilometers_per_second': '10.2047958909', 'kilometers_per_hour': '36737.2652074002', 'miles_per_hour': '22827.1079284538'}, 'miss_distance': {'astronomical': '0.0084971431', 'lunar': '3.3053886659', 'kilometers': '1271154.508845197', 'miles': '789858.7855578386'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/54499275?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.0164571632,0.0367993357,16.4571632264,36.7993356911,0.010226004,0.02286604,53.9933193999,120.7327325089,
54500892,54500892,(2024 WM4),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54500892,27.552,False,"[{'close_approach_date': '2024-11-17', 'close_approach_date_full': '2024-Nov-17 14:32', 'epoch_date_close_approach': 1731853920000, 'relative_velocity': {'kilometers_per_second': '6.2227447563', 'kilometers_per_hour': '22401.8811225557', 'miles_per_hour': '13919.6577452903'}, 'miss_distance': {'astronomical': '0.024480303', 'lunar': '9.522837867', 'kilometers': '3662201.18575461', 'miles': '2275586.296489218'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/54500892?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.0082064434,0.0183501652,8.2064433641,18.3501652157,0.0050992459,0.0114022605,26.9240276467,60.2039560461,
3634275,3634275,(2013 GF23),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3634275,23.7,False,"[{'close_approach_date': '2024-11-16', 'close_approach_date_full': '2024-Nov-16 19:40', 'epoch_date_close_approach': 1731786000000, 'relative_velocity': {'kilometers_per_second': '21.4826878835', 'kilometers_per_hour': '77337.6763805748', 'miles_per_hour': '48054.6245265855'}, 'miss_distance': {'astronomical': '0.460868238', 'lunar': '179.277744582', 'kilometers': '68944906.75545306', 'miles': '42840378.523089828'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/3634275?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.0483676488,0.1081533507,48.3676488219,108.1533506775,0.0300542543,0.0672033557,158.6865169607,354.8338390368,
3746623,3746623,(2016 EF156),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3746623,24.7,False,"[{'close_approach_date': '2024-11-16', 'close_approach_date_full': '2024-Nov-16 00:50', 'epoch_date_close_approach': 1731718200000, 'relative_velocity': {'kilometers_per_second': '22.1003070292', 'kilometers_per_hour': '79561.105305142', 'miles_per_hour': '49436.1767936311'}, 'miss_distance': {'astronomical': '0.3516131169', 'lunar': '136.7775024741', 'kilometers': '52600573.352301003', 'miles': '32684480.6816117214'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/3746623?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.0305179233,0.0682401509,30.5179232594,68.2401509401,0.0189629525,0.0424024508,100.1244233463,223.8850168104,
3763595,3763595,(2016 VN4),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3763595,20.63,False,"[{'close_approach_date': '2024-11-16', 'close_approach_date_full': '2024-Nov-16 00:15', 'epoch_date_close_approach': 1731716100000, 'relative_velocity': {'kilometers_per_second': '29.9873170341', 'kilometers_per_hour': '107954.3413229274', 'miles_per_hour': '67078.6294736823'}, 'miss_distance': {'astronomical': '0.3463308078', 'lunar': '134.7226842342', 'kilometers': '51810351.162259386', 'miles': '32193459.3816800868'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/3763595?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.1988634532,0.4446721997,198.8634532359,444.6721996757,0.1235679828,0.2763064094,652.4391719144,1458.8983395842,
3836258,3836258,(2018 WB),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3836258,23.11,False,"[{'close_approach_date': '2024-11-16', 'close_approach_date_full': '2024-Nov-16 14:11', 'epoch_date_close_approach': 1731766260000, 'relative_velocity': {'kilometers_per_second': '11.741104314', 'kilometers_per_hour': '42267.9755303975', 'miles_per_hour': '26263.676239985'}, 'miss_distance': {'astronomical': '0.3557015838', 'lunar': '138.3679160982', 'kilometers': '53212199.292106506', 'miles': '33064527.4176055428'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/3836258?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.0634680239,0.1419188158,63.4680238998,141.9188158376,0.0394371895,0.0881842365,208.2284315315,465.6129277527,
3836314,3836314,(2018 WX1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3836314,24.14,False,"[{'close_approach_date': '2024-11-16', 'close_approach_date_full': '2024-Nov-16 07:38', 'epoch_date_close_approach': 1731742680000, 'relative_velocity': {'kilometers_per_second': '21.3288930003', 'kilometers_per_hour': '76784.0148009698', 'miles_per_hour': '47710.6007523026'}, 'miss_distance': {'astronomical': '0.4303322996', 'lunar': '167.3992645444', 'kilometers': '64376795.412361852', 'miles': '40001885.7571514776'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/3836314?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.0394961694,0.0883161196,39.496169372,88.3161195666,0.0245417743,0.0548770755,129.5806123224,289.7510577189,
54143552,54143552,(2021 JN1),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54143552,24.77,False,"[{'close_approach_date': '2024-11-16', 'close_approach_date_full': '2024-Nov-16 13:26', 'epoch_date_close_approach': 1731763560000, 'relative_velocity': {'kilometers_per_second': '15.0848555501', 'kilometers_per_hour': '54305.4799804442', 'miles_per_hour': '33743.313380071'}, 'miss_distance': {'astronomical': '0.2682175783', 'lunar': '104.3366379587', 'kilometers': '40124778.410238221', 'miles': '24932381.1742446098'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/54143552?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.0295498293,0.0660754271,29.5498293111,66.0754270632,0.018361407,0.0410573542,96.9482619972,216.7829041261,
